Username,Datetime,Tweet Id,Text,likeCount,Media,Source,ReplyCount,RetweetCount
udacity,2022-03-19 18:17:01+00:00,1505246982876676096,We're teaming up with Microsoft to offer scholarships to underrepresented groups in tech and help them begin their careers in the industry. Apply today: https://t.co/mhQXEaLI8m https://t.co/zNluxr3TJN,18,"[Photo(previewUrl='https://pbs.twimg.com/media/FOO2JzdX0AIxRxC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FOO2JzdX0AIxRxC?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",2,8
udacity,2022-03-18 20:42:01+00:00,1504921084910620674,"Have you followed @UdacitySupport yet? Don't miss out and follow today for #tips, tricks and insights to help you in your Nanodegree journeys 😊. #UdacityUpdates https://t.co/WxmJQY4cNr",8,"[Photo(previewUrl='https://pbs.twimg.com/media/FOKNwGTXEAMEMxv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FOKNwGTXEAMEMxv?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-03-17 22:21:22+00:00,1504583699861368834,74% of employers say they have a responsibility to invest in their employees’ future and 70% of employees value building skills that can be used on the job and for critical projects right away. Check out our webinar with @TelenorGroup: https://t.co/NTuQWPbfuq,5,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0
udacity,2022-03-17 20:52:57+00:00,1504561450106306584,We're teaming up with @StanChart to offer 100 scholarships to STEM students and tech professionals from Bangalore and Chennai. Apply now: https://t.co/gtqXlB70CV https://t.co/UeaBJ6Rao6,7,"[Photo(previewUrl='https://pbs.twimg.com/media/FOFGWYUVQAEV-fP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FOFGWYUVQAEV-fP?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,2
udacity,2022-03-17 16:46:12+00:00,1504499351120396296,@ikay_nna Hi! You should pick the option you are best suited for and apply for that one 👍. -Britt,0,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-03-16 23:21:13+00:00,1504236372638449668,"Do you want to build #programming and #webdevelopment skills FOR FREE, so you can get a well-paying job? We are partnering with @citi to provide scholarships at no cost to selected program participants. Apply now: https://t.co/I8LAMHd3gx https://t.co/lwAflaOHzE",15,"[Photo(previewUrl='https://pbs.twimg.com/media/FOAfAkIXsAEzgev?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FOAfAkIXsAEzgev?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,8
udacity,2022-03-16 19:07:06+00:00,1504172421724712965,What is Upskilling? #Upskilling is a process by which individuals enhance their skills and make themselves more employable. Individuals need to #upskill to stay competitive in today’s labor market: https://t.co/jCwItCLuLQ,8,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-03-16 18:03:42+00:00,1504156466109898754,"@ikay_nna Okay great, glad to hear it! Please feel free to reach back out in the future with any questions or concerns. -Britt",0,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,0
udacity,2022-03-16 15:28:11+00:00,1504117329386426368,@ikay_nna We're so sorry for any trouble! Do you mind sending a screenshot of the error message you're running into so we can take a look? -Britt,0,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,0
udacity,2022-03-16 15:25:07+00:00,1504116558079139840,@idrish93161286 We will have lots of scholarship opportunities to come. We'd definitely recommend subscribing to be notified of future opportunities here: https://t.co/o82VSEH5Cv. -Britt,0,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-03-15 20:15:07+00:00,1503827152206188544,The Great Resignation is leading to a sharp increase in people going for online degrees to develop new skills/qualifications. https://t.co/aKBn3cr2lK,7,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,2
udacity,2022-03-15 20:09:02+00:00,1503825620031229952,@Elisheva___ Hi there! We're working on something and will share as soon as we have news 😃. -Britt,0,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,0
udacity,2022-03-15 15:55:25+00:00,1503761795684655105,@idrish93161286 We have lots of scholarship opportunities! We'd recommend checking them out and subscribing to be notified of future opportunities here: https://t.co/l8aBxgMpcG. -Britt,0,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,0
udacity,2022-03-15 15:52:03+00:00,1503760948468891662,We're teaming up with @Microsoft to offer scholarships to underrepresented groups in tech and help them begin their careers in the industry. Apply today: https://t.co/oKKHdxmKfr https://t.co/okJuid2HVE,25,"[Photo(previewUrl='https://pbs.twimg.com/media/FN5unJxWQAEXPUM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN5unJxWQAEXPUM?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",2,8
udacity,2022-03-15 15:05:56+00:00,1503749344939454477,@productpharaoh Thanks for the feedback! We let our team know of this and all should be fixed now. -Britt,0,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-03-15 08:12:01+00:00,1503645178049052681,"Udacity is thrilled to announce the launch of TechUp, in partnership with @AGFforE, which will upskill 25,000 Emirati youth and prepare them to shape the UAE’s digital future. Learn more about TechUp today! https://t.co/wNgMYzz3bb https://t.co/sAdD2LXIss",10,"[Photo(previewUrl='https://pbs.twimg.com/media/FN4FUeyXwAEHj93?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN4FUeyXwAEHj93?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",2,3
udacity,2022-03-14 22:24:25+00:00,1503497304430428161,"Black workers make up only 6% of the technology workforce in Milwaukee. We want to change this, which is why we are proud to partner with @BITFoundation and @NM_Financial to fund @Udacity Nanodegree scholarships for Milwaukee residents: https://t.co/hqACXqNUFd",4,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-03-14 20:00:07+00:00,1503460987906805762,"1. Provide Training For Your Employees
2. Coaching and Mentoring is Another Option 
3. Offer on the Job Learning 

Learn more: https://t.co/4RPOz9Rx3I",5,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,3
udacity,2022-03-14 17:28:29+00:00,1503422830569947138,"Do you want to learn about and get practical experience with #MicrosoftAzure, for FREE? Now you can: https://t.co/fSNdxrFEac @MicrosoftLearn https://t.co/pN95v76udr",13,"[Photo(previewUrl='https://pbs.twimg.com/media/FN06--YVEAAMpYB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FN06--YVEAAMpYB?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1
udacity,2022-03-12 17:10:01+00:00,1502693406539198465,"Today’s talent drought is real, and innovation is at risk. Check-a-box L&amp;D programs aren’t cutting it when it comes to overcoming the workforce shortages and hiring challenges that negatively affect your bottom line: https://t.co/bI3aXsShvo",7,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-03-11 21:54:00+00:00,1502402486853853193,"You've heard of #thegreatresignation, which refers to the 33 million Americans who have quit their jobs since the spring of 2021. Unfortunately, unsustainable workloads, inadequate compensation, and lack of career advancement potential are making it worse: https://t.co/2g47VZYQc9",9,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-03-11 20:45:01+00:00,1502385126843588608,We're teaming up with the #Vodacom Lesotho Foundation to offer 50 scholarships to learners in #Lesotho to break into the tech industry and build sustainable careers. Apply now: https://t.co/X3bi46ygVV https://t.co/9iWweYc8OB,7,"[Photo(previewUrl='https://pbs.twimg.com/media/FNmLTzwXIAI17TH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNmLTzwXIAI17TH?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-03-11 18:42:01+00:00,1502354171319701513,This deep dive into the current state of the global workforce sheds light on how organizations are being forced to evolve in an increasingly tech-dependent economy: https://t.co/Uz639cpDin https://t.co/XEYOf6vxWs,4,"[Photo(previewUrl='https://pbs.twimg.com/media/FNlvKAiXoAg7g5R?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNlvKAiXoAg7g5R?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-03-10 23:34:00+00:00,1502065263054925873,"With 1.7 open positions for each of the 6.5 million active job seekers who were counted as unemployed in January of 2022, there are more job openings in the U.S. than every before. Time to consider internal digital talent transformation: https://t.co/fqbHYuMsnR",9,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-03-10 19:51:26+00:00,1502009252478693381,Why was @Udacity named a Leader in the @IDC MarketScape Report? Find out why along with best practices for buyers seeking the best solution to execute on critical digital talent transformation. https://t.co/bI3aXsShvo https://t.co/yyS7SRuoM3,7,"[Photo(previewUrl='https://pbs.twimg.com/media/FNg1dIaXoAUOzzF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNg1dIaXoAUOzzF?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,3
udacity,2022-03-09 23:05:38+00:00,1501695735619858433,The global digital talent shortage and subsequent staffing dilemma is affecting enterprises at an unprecedented rate. The only real solution is internal talent transformation and employee skill development. Learn more: https://t.co/qeoXqSJjUz,6,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,1
udacity,2022-03-09 18:42:11+00:00,1501629439108853760,"1. Stay In Tune With Employee Wants and Needs
2. Initiate Career Trajectory Check-Ins
3. Encourage a Culture of Learning
4. Develop a Mentorship Program
5. Provide Free On-the-Job training

https://t.co/J8tV4HJULP",6,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,1
udacity,2022-03-09 14:58:50+00:00,1501573230305452041,"@VaibhavVishnuP2 No problem, we're glad to hear it's all sorted. Please feel free to reach back out in the future with any questions or concerns. -Britt",0,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-03-08 20:37:16+00:00,1501296012664745986,Happy #InternationalWomensDay! @Udacity firmly believes in gender equality and we are grateful to be in a position to empower women in #STEM fields. Listen to @TulinGreen and @TarunaNaidoo from @PwC discuss some of the hurdles women face in business and tech. https://t.co/VXiCvJYoq3,10,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FNWsw4NXIAMilAD.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1501295804857737218/vid/640x360/dLRxhaqyh9vJyU8v.mp4?tag=14', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1501295804857737218/pl/6JQGCIAz_vPjHexc.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1501295804857737218/vid/1280x720/exY2Rd2zPPew0MN8.mp4?tag=14', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1501295804857737218/vid/480x270/QlV7587dFFYsKvIU.mp4?tag=14', bitrate=288000)], duration=157.32, views=666)]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,1
udacity,2022-03-08 15:27:20+00:00,1501218013357477891,"@VaibhavVishnuP2 Hi there! We're so sorry for the trouble. Everything looks to be functioning okay on our end. If you're still running into issues, pls DM @UdacitySupport so our team can look into further. -Britt",0,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,0
udacity,2022-03-05 00:17:49+00:00,1499901962430652417,"""If companies do not invest in talent transformation, they are destined to fail. The lack of job-ready digital talent has become an existential threat to businesses around the world."" - @Udacity CEO @GabrielDalporto for @Forbes 

https://t.co/I3ArYYPS3h",4,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,2
udacity,2022-03-04 20:22:25+00:00,1499842721955008514,IDC MarketScape confirms what our clients already know. See why innovation depends on partnering with a Leader in the @IDC #MarketScape: https://t.co/Mycwo0JzgG https://t.co/OKeEs8vjrc,8,"[Photo(previewUrl='https://pbs.twimg.com/media/FNCDAA5VcAA200e?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNCDAA5VcAA200e?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1
udacity,2022-03-04 15:21:57+00:00,1499767109122932739,"@Yuriy_Ratinskiy Hi Yuriy! If you have concerns related to the current conflict, please reach out to our Student Support team at support@udacity.com. -Britt",0,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,0
udacity,2022-03-03 23:02:01+00:00,1499520500002873347,"94% of employees say they would stay at a company longer if it invested in helping them learn. Here are 3 ways you can accomplish effective employee learning and development:

https://t.co/vucghSaBIZ",5,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,1
udacity,2022-03-03 18:04:30+00:00,1499445627758866432,"The glaring disconnect: 80% of enterprises think their L&amp;D programs are successful, while only 55% of employees are only somewhat satisfied or not satisfied at all. Discover the full report with Ipsos: https://t.co/j7JHXcM5s7 https://t.co/CxVNSLhJjK",3,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1499429755669532673/pu/img/4wQtuzaElMR1i14T.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1499429755669532673/pu/vid/720x720/V-JBEKWH3mT6ogmS.mp4?tag=12', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1499429755669532673/pu/pl/YOKn7XkbVGGI2L1z.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1499429755669532673/pu/vid/320x320/tBQSYNUDISUt4rYA.mp4?tag=12', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1499429755669532673/pu/vid/540x540/khs1Gtqlgla2wejs.mp4?tag=12', bitrate=832000)], duration=14.5, views=398)]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
udacity,2022-03-03 16:55:26+00:00,1499428245690744833,"Today we celebrate @udacity's Chief Customer Officer, #JenniferDearman, for the well-deserved achievement of making @netomi_official's top 25 list of innovative CX leaders. Jennifer embodies our ""students first"" core value every day. See the entire list: https://t.co/mCoCVgxetN https://t.co/22LgtpDNMk",1,"[Photo(previewUrl='https://pbs.twimg.com/media/FM8J_aqVIA8F-j5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FM8J_aqVIA8F-j5?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1
udacity,2022-03-03 04:00:05+00:00,1499233123007090688,We're teaming up with @StanChart to offer 100 scholarships to STEM students and tech professionals from Bangalore and Chennai. Apply now: https://t.co/gtqXlAPpLn https://t.co/hVvuEJWYE0,7,"[Photo(previewUrl='https://pbs.twimg.com/media/FM5YlC9WUAE9R7i?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FM5YlC9WUAE9R7i?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",2,0
udacity,2022-03-02 17:18:59+00:00,1499071784934686725,We are in the midst of global digital talent shortage. 56% of enterprises can't find new employees with the necessary experience. The only solution to avoiding business failure is internal digital #talenttransformation and skill development. Full report: https://t.co/j7JHXcuuAz https://t.co/QY2esyaWoa,4,"[Photo(previewUrl='https://pbs.twimg.com/media/FM3F2BSVIAUQkAe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FM3F2BSVIAUQkAe?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",2,1
udacity,2022-03-01 22:10:22+00:00,1498782727130206214,"As more companies use #MachineLearning, teams confront the challenges of deploying a live service model. Join us for a conversation with Paul Wyatt, Senior Machine Learning Engineer at #VirtaHealth, whose mission is to reverse diabetes in patients: https://t.co/qzPHUfWKP2 https://t.co/B5lBl6FdpR",5,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FMy-8fRXwAAEDUI.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1498782637221203972/pl/iXXm4KEm2SVo-WYp.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1498782637221203972/vid/720x720/xd9FEP68QOchBOeh.mp4?tag=14', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1498782637221203972/vid/320x320/Pqkp2vUU8TmsKjWf.mp4?tag=14', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1498782637221203972/vid/540x540/Rfgv-GxCN0MOWSCf.mp4?tag=14', bitrate=832000)], duration=125.8, views=654)]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,2
udacity,2022-03-01 21:30:25+00:00,1498772672372748292,"@csaltos We're so sorry for any trouble! All looks to be functioning okay on our end. If you're still running into issues, please feel free to DM our team at @UdacitySupport. -Britt",0,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-03-01 19:50:01+00:00,1498747404161536002,"Digital transformation is the process of adapting your business to new technology and is the most critical change we have seen in our lifetime. However, it's equally essential to transform your people and processes so they’re ready for the digital age. https://t.co/3BreJxyJtd",4,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,2
udacity,2022-03-01 16:41:49+00:00,1498700045054447623,Partner with a recognized Leader in the @IDC MarketScape that can give your business the ROI and edge it needs to stay ahead in the critical race toward digital transformation. https://t.co/Mycwo0JzgG https://t.co/qzHpH4d2vp,7,"[Photo(previewUrl='https://pbs.twimg.com/media/FMxzlbGUUAAk6Sp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FMxzlbGUUAAk6Sp?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1
udacity,2022-02-28 21:46:04+00:00,1498414221675143185,Don't miss this discussion with @pdallioux and @B_SMART_TV about the talent global tech talent shortage: https://t.co/xDmToMzsAa,4,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-02-28 21:38:42+00:00,1498412368174501898,"The scramble to find digital talent and other specialized tech workers is hitting enterprises especially hard, according to a new report. Talent transformation can solve the global digital talent shortage. Don't miss this article: https://t.co/qA0DOQFcBb",5,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,4
udacity,2022-02-28 20:14:00+00:00,1498391054743126022,"As we wrap up #BlackHistoryMonth, we would like to highlight remarkable trailblazers who have partnered with @Udacity to achieve radical digital transformation of lives, businesses, and nations. Be inspired: https://t.co/e6f1rJ2PKy",2,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,1
udacity,2022-02-28 19:21:01+00:00,1498377719880499200,Investing in developing your own talent so they poses digital skills necessary to allow you to compete in today's digitally transformed world is the only way enterprises can ensure continued success. Learn more: https://t.co/KLSiiUkTHg https://t.co/lPUCqNqIj9,2,"[Photo(previewUrl='https://pbs.twimg.com/media/FMtOmBdXwAs6v9N?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FMtOmBdXwAs6v9N?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,2
udacity,2022-02-28 17:06:03+00:00,1498343754037669890,"Our very own Brian Finnerty recently joined @Technology_Adv to share what the essential skills are for today's B2B marketers. Tune in to hear his insight on the most ""underrated"" marketing skill. 

Listen today! Available everywhere: https://t.co/32Qd7Eon9V https://t.co/Wx2bgS9wDs",7,"[Photo(previewUrl='https://pbs.twimg.com/media/FMsvs-iXEAQ-2JD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FMsvs-iXEAQ-2JD?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,1
udacity,2022-02-28 15:44:39+00:00,1498323269052731402,"@csaltos We're so sorry for any trouble! We'd recommend clearing your cache, starting a new browsing session and using the most up to date version of your browser. If that doesn't work, please feel free to DM our team at @UdacitySupport. -Britt",0,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
udacity,2022-02-28 13:54:58+00:00,1498295668229779459,"@Bond_Not_James Yes, they have! Feel free to DM us here if you'd like us to look into your application status. -Britt",0,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,0
udacity,2022-02-25 13:42:07+00:00,1497205268249198593,"@Danca20200 Hi Daniella, thanks for your message and we're so sorry for any delayed response. We definitely want to help out as best possible. Can you please DM @UdacitySupport with the email address on your account so we can take a look? -Britt",1,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,0
