,Title,Published_date,Views,Likes,Dislikes,Comments,post_type,Month,date,day_name
180,The Role Of A Placement Agent with Eric Maillebiau | Oxford Private Markets Investments Programme,2021-02-22T09:38:35Z,841,8,8,0,youtube#video,Feb,2021-02-22 09:38:35+00:00,Monday
181,EGADE Business School Diversity and Inclusive Leadership Online Short Course | Trailer,2021-02-15T08:00:10Z,383,5,5,0,youtube#video,Feb,2021-02-15 08:00:10+00:00,Monday
182,University of Cambridge Business and Climate Change: Towards Net Zero Emissions Online Short Course,2021-02-08T07:00:12Z,3845,18,18,1,youtube#video,Feb,2021-02-08 07:00:12+00:00,Monday
183,"MIT Sloan Social Media Strategy: Creating Engagement, Insight, and Action | Course Trailer",2021-02-05T09:00:07Z,4644,11,11,0,youtube#video,Feb,2021-02-05 09:00:07+00:00,Friday
184,"MIT SA+P Entrepreneurship in Architecture, Planning and Real Estate | Course Trailer",2021-02-04T12:18:42Z,1441,7,7,0,youtube#video,Feb,2021-02-04 12:18:42+00:00,Thursday
185,Establishing Partnerships With Paul Christensen. Oxford Entrepreneurship: Venture Creation Programme,2021-02-03T13:52:12Z,123,1,1,1,youtube#video,Feb,2021-02-03 13:52:12+00:00,Wednesday
186,Northwestern Pritzker School of Law Privacy Law and Data Protection online short course,2021-01-29T15:15:00Z,625,1,1,0,youtube#video,Jan,2021-01-29 15:15:00+00:00,Friday
187,UCT Graduate School of Business Digital Transformation Strategy Online Short Course | Trailer,2021-01-26T07:23:36Z,1886,4,4,0,youtube#video,Jan,2021-01-26 07:23:36+00:00,Tuesday
188,Harvard VPAL Online Courses | Portfolio Trailer,2021-01-25T14:30:00Z,646,13,13,3,youtube#video,Jan,2021-01-25 14:30:00+00:00,Monday
189,MIT Sloan Neuroscience for Business Online Short Course | Trailer,2021-01-19T12:00:13Z,6362,19,19,1,youtube#video,Jan,2021-01-19 12:00:13+00:00,Tuesday
190,The Path to Purpose With Robert Eccles | Oxford Leading Sustainable Corporations Programme,2021-01-18T11:51:36Z,547,10,10,0,youtube#video,Jan,2021-01-18 11:51:36+00:00,Monday
191,UCT Fintech: Disruption in Finance Online Short Course | Trailer,2020-12-18T08:00:11Z,2584,13,13,0,youtube#video,Dec,2020-12-18 08:00:11+00:00,Friday
192,Oxford Entrepreneurship: Venture Creation Programme | Official Trailer,2020-12-15T13:22:24Z,2792,21,21,0,youtube#video,Dec,2020-12-15 13:22:24+00:00,Tuesday
193,Legal Strategy for Business | Kellogg at Northwestern University Trailer,2020-12-14T14:10:28Z,678,6,6,1,youtube#video,Dec,2020-12-14 14:10:28+00:00,Monday
194,The World of Private Markets With Ludovic Phalippou | Oxford Private Markets Investments Programme,2020-12-10T10:41:50Z,988,16,16,0,youtube#video,Dec,2020-12-10 10:41:50+00:00,Thursday
195,University of Cape Town Online Short Courses | Portfolio Trailer,2020-12-07T14:14:00Z,5568,29,29,0,youtube#video,Dec,2020-12-07 14:14:00+00:00,Monday
196,Face change with GetSmarter by your side,2020-12-05T14:07:28Z,1036,12,12,1,youtube#video,Dec,2020-12-05 14:07:28+00:00,Saturday
197,Blitz Projects with John McIntyre | Oxford Leading Strategic Projects Programme,2020-11-30T23:04:03Z,292,8,8,0,youtube#video,Nov,2020-11-30 23:04:03+00:00,Monday
198,Human Rights and Corporations With Caroline Rees | Oxford Leading Sustainable Corporations Programme,2020-11-27T10:57:24Z,192,4,4,1,youtube#video,Nov,2020-11-27 10:57:24+00:00,Friday
199,UCT Communication and Influence in the Digital Age Online Short Course | Trailer,2020-11-25T10:34:51Z,2067,5,5,0,youtube#video,Nov,2020-11-25 10:34:51+00:00,Wednesday
200,Investment Challenges With Dennis Matangira | Oxford Private Markets Investments Programme,2020-11-23T08:00:22Z,493,16,16,0,youtube#video,Nov,2020-11-23 08:00:22+00:00,Monday
201,UCT Small Business: Growth and Management | Course Trailer,2020-11-18T12:45:11Z,2158,5,5,0,youtube#video,Nov,2020-11-18 12:45:11+00:00,Wednesday
202,Applying Machine Learning Technology in the Context of the Built Environment With L.D. Salmanson,2020-11-17T12:36:51Z,211,10,10,0,youtube#video,Nov,2020-11-17 12:36:51+00:00,Tuesday
203,Student Stories | Meet Hanlie Linde,2020-11-16T08:21:48Z,683,9,9,0,youtube#video,Nov,2020-11-16 08:21:48+00:00,Monday
204,Yale School of Management Executive Education Online Programs | Portfolio Trailer,2020-11-13T14:06:14Z,1287,7,7,0,youtube#video,Nov,2020-11-13 14:06:14+00:00,Friday
205,UCT Property Management Online Short Course | Trailer,2020-11-10T11:06:11Z,3030,18,18,2,youtube#video,Nov,2020-11-10 11:06:11+00:00,Tuesday
206,Negotiating an LPA with Rosalyn Breedy | Oxford Private Markets Investments Programme,2020-11-09T12:15:10Z,159,2,2,0,youtube#video,Nov,2020-11-09 12:15:10+00:00,Monday
207,Alignment Between Teams for Meaningful Real Estate Insights With Bob White,2020-11-06T06:03:17Z,87,1,1,0,youtube#video,Nov,2020-11-06 06:03:17+00:00,Friday
208,Here's to the lifelong learners | GetSmarter,2020-11-04T14:08:33Z,71987,18,18,0,youtube#video,Nov,2020-11-04 14:08:33+00:00,Wednesday
209,Developing Sports Initiatives with JP Duminy | UCT Sports Management Online Short Course,2020-11-02T07:57:49Z,224,2,2,0,youtube#video,Nov,2020-11-02 07:57:49+00:00,Monday
210,Oxford Leading Sustainable Corporations Programme | Trailer,2020-10-29T17:32:33Z,4879,29,29,0,youtube#video,Oct,2020-10-29 17:32:33+00:00,Thursday
211,Using Data Science To Support Real Estate Investment with Ben Breslau,2020-10-27T12:43:03Z,628,8,8,1,youtube#video,Oct,2020-10-27 12:43:03+00:00,Tuesday
212,Tips for a Private Equity Case Study Interview | Oxford Private Markets Investments Programme,2020-10-20T09:59:38Z,2601,17,17,0,youtube#video,Oct,2020-10-20 09:59:38+00:00,Tuesday
213,Leadership for Global Business and Politics | Yale SOM Executive Education Online Program Trailer,2020-10-19T14:54:52Z,3056,7,7,2,youtube#video,Oct,2020-10-19 14:54:52+00:00,Monday
214,Embracing Data With Steve Weikal | MIT SA+P Data Science in Real Estate Online Short Course,2020-10-12T07:40:29Z,312,7,7,0,youtube#video,Oct,2020-10-12 07:40:29+00:00,Monday
215,University of Cambridge Sustainable Finance | Trailer,2020-10-01T13:40:25Z,21776,43,43,2,youtube#video,Oct,2020-10-01 13:40:25+00:00,Thursday
216,Oxford Private Markets Investments Programme | Trailer,2020-09-28T14:23:40Z,7949,15,15,2,youtube#video,Sep,2020-09-28 14:23:40+00:00,Monday
217,"LSE Data: Law, Policy and Regulation | Course Trailer",2020-09-22T11:26:26Z,5806,18,18,2,youtube#video,Sep,2020-09-22 11:26:26+00:00,Tuesday
218,LSE Public Policy Analysis | Course Trailer,2020-09-22T11:05:35Z,19552,75,75,0,youtube#video,Sep,2020-09-22 11:05:35+00:00,Tuesday
219,Stanford (SCHE) Psychology of Addiction and Recovery | Trailer,2020-09-03T07:12:17Z,5674,14,14,1,youtube#video,Sep,2020-09-03 07:12:17+00:00,Thursday
220,UCT Financial Modelling and Analysis | Course Trailer,2020-09-02T09:00:13Z,2828,10,10,0,youtube#video,Sep,2020-09-02 09:00:13+00:00,Wednesday
221,UCT Financing and Valuing Commercial Property | Trailer,2020-08-31T11:54:54Z,965,3,3,0,youtube#video,Aug,2020-08-31 11:54:54+00:00,Monday
222,Exercise Physiology | The Stanford Center for Health Education | Trailer,2020-08-28T13:51:03Z,6566,23,23,0,youtube#video,Aug,2020-08-28 13:51:03+00:00,Friday
223,UCT Agile Project Management Online Short Course | Trailer,2020-08-25T08:12:42Z,1478,8,8,0,youtube#video,Aug,2020-08-25 08:12:42+00:00,Tuesday
224,"Northwestern Leading Diversity, Equity, and Inclusion | Trailer",2020-08-18T14:00:31Z,5024,10,10,0,youtube#video,Aug,2020-08-18 14:00:31+00:00,Tuesday
225,Women's Leadership Program | Yale SOM Executive Education Online Program Trailer,2020-08-18T08:44:20Z,21726,30,30,3,youtube#video,Aug,2020-08-18 08:44:20+00:00,Tuesday
226,Stakeholder Engagement Strategies with Eilon Shalev,2020-08-14T13:30:19Z,244,3,3,0,youtube#video,Aug,2020-08-14 13:30:19+00:00,Friday
227,The LSE Online Campus,2020-08-13T08:13:33Z,7344,53,53,3,youtube#video,Aug,2020-08-13 08:13:33+00:00,Thursday
228,UCT Data Analysis | Course Trailer,2020-08-11T08:06:41Z,14971,17,17,9,youtube#video,Aug,2020-08-11 08:06:41+00:00,Tuesday
229,Healthcare Management | Yale SOM Executive Education Online Program Trailer,2020-08-10T08:00:02Z,2282,10,10,0,youtube#video,Aug,2020-08-10 08:00:02+00:00,Monday
230,Is this programme for you? | Oxford Algorithmic Trading Programme,2020-08-05T09:00:15Z,2292,23,23,0,youtube#video,Aug,2020-08-05 09:00:15+00:00,Wednesday
231,UCT IT Management | Course Trailer,2020-07-31T09:15:00Z,5504,13,13,0,youtube#video,Jul,2020-07-31 09:15:00+00:00,Friday
232,Incomplete Leader With Leasil Burrow | Oxford Leading Strategic Projects Programme,2020-07-22T08:31:40Z,318,7,7,0,youtube#video,Jul,2020-07-22 08:31:40+00:00,Wednesday
233,Phases of Innovation with Catalina Cernica | Oxford Strategic Innovation Programme,2020-07-22T07:19:02Z,456,9,9,0,youtube#video,Jul,2020-07-22 07:19:02+00:00,Wednesday
234,LSE Machine Learning | Course Trailer,2020-07-20T09:20:19Z,6073,14,14,0,youtube#video,Jul,2020-07-20 09:20:19+00:00,Monday
235,Implementing Innovation With Joyeeta Das | Oxford Strategic Innovation Programme,2020-07-09T11:00:15Z,693,6,6,0,youtube#video,Jul,2020-07-09 11:00:15+00:00,Thursday
236,UCT Compliance Management | Trailer,2020-07-08T09:00:11Z,2947,9,9,6,youtube#video,Jul,2020-07-08 09:00:11+00:00,Wednesday
237,Psychological Safety with Charlie Curtis | Oxford Strategic Innovation Programme,2020-07-02T10:22:55Z,132,2,2,0,youtube#video,Jul,2020-07-02 10:22:55+00:00,Thursday
238,Authenticity for Women Leaders With Marcia Favale | Oxford Women's Leadership Development Programme,2020-06-24T09:19:02Z,488,12,12,0,youtube#video,Jun,2020-06-24 09:19:02+00:00,Wednesday
239,Negotiation Strategies | Yale SOM Executive Education Online Program Trailer,2020-06-18T14:15:56Z,9332,10,10,1,youtube#video,Jun,2020-06-18 14:15:56+00:00,Thursday
240,MIT Sloan Artificial Intelligence in Health Care Online Short Course | Trailer,2020-06-11T14:09:48Z,23532,54,54,3,youtube#video,Jun,2020-06-11 14:09:48+00:00,Thursday
241,Leading Digital Processes with Riaan Singh,2020-06-09T08:47:33Z,318,7,7,0,youtube#video,Jun,2020-06-09 08:47:33+00:00,Tuesday
242,Rice University Data Analysis and Visualization Online Short Course | Trailer,2020-06-08T13:09:29Z,1298,10,10,0,youtube#video,Jun,2020-06-08 13:09:29+00:00,Monday
243,UCT Construction Management Online Short Course | Trailer,2020-06-04T13:15:39Z,18871,45,45,9,youtube#video,Jun,2020-06-04 13:15:39+00:00,Thursday
244,MIT SA+P Data Science in Real Estate Online Short Course | Trailer,2020-05-28T13:00:29Z,8405,60,60,5,youtube#video,May,2020-05-28 13:00:29+00:00,Thursday
245,MIT Sloan School of Management Online Programs | Portfolio Trailer,2020-05-20T13:15:03Z,3304,19,19,0,youtube#video,May,2020-05-20 13:15:03+00:00,Wednesday
246,UCT Programme Management: A Monitoring and Evaluation Approach Online Short Course | Trailer,2020-05-19T08:00:00Z,3366,11,11,1,youtube#video,May,2020-05-19 08:00:00+00:00,Tuesday
247,Project Management Essentials | The George Washington School of Business Course Trailer,2020-05-14T11:41:10Z,1378,4,4,2,youtube#video,May,2020-05-14 11:41:10+00:00,Thursday
248,The George Washington University Sport Management Online Short Course | Trailer,2020-05-11T13:47:10Z,972,5,5,0,youtube#video,May,2020-05-11 13:47:10+00:00,Monday
249,LSE Automation: Implementation in Business Online Certificate Course | Trailer,2020-05-11T08:00:30Z,6165,22,22,3,youtube#video,May,2020-05-11 08:00:30+00:00,Monday
250,MIT Sloan Interpersonal Communication: Strategies for Executives Online Short Course | Trailer,2020-05-05T14:00:05Z,4912,10,10,0,youtube#video,May,2020-05-05 14:00:05+00:00,Tuesday
251,University of Cambridge Sustainable Supply Chain Management Online Short Course | Trailer,2020-04-28T17:04:43Z,12108,53,53,3,youtube#video,Apr,2020-04-28 17:04:43+00:00,Tuesday
252,Gender Diversity in the Workplace | John Lombard | Oxford Women's Leadership Development Programme,2020-04-23T09:55:47Z,689,11,11,0,youtube#video,Apr,2020-04-23 09:55:47+00:00,Thursday
253,"UCT Market Research, Consumer Insights, and Competitor Analysis Online Short Course | Trailer",2020-04-20T11:57:26Z,1202,4,4,0,youtube#video,Apr,2020-04-20 11:57:26+00:00,Monday
254,MIT Sloan Inquiry-Driven Leadership Online Short Course | Trailer,2020-04-15T13:53:23Z,5851,13,13,0,youtube#video,Apr,2020-04-15 13:53:23+00:00,Wednesday
255,Oxford Strategic Innovation Programme | Trailer,2020-04-15T09:30:58Z,10429,45,45,1,youtube#video,Apr,2020-04-15 09:30:58+00:00,Wednesday
256,Past Participant Testimonial | Oxford Algorithmic Trading Programme,2020-04-09T08:56:11Z,4876,18,18,1,youtube#video,Apr,2020-04-09 08:56:11+00:00,Thursday
257,UCT Data Science With Python Online Short Course | Trailer,2020-04-08T08:51:34Z,11228,32,32,4,youtube#video,Apr,2020-04-08 08:51:34+00:00,Wednesday
258,Confidence Bias With Andromachi Athanasopoulou | Oxford Women's Leadership Development Programme,2020-03-27T09:00:01Z,703,12,12,0,youtube#video,Mar,2020-03-27 09:00:01+00:00,Friday
259,University of Cambridge Communicating for Influence and Impact Online Short Course | Trailer,2020-03-24T08:58:41Z,15988,25,25,0,youtube#video,Mar,2020-03-24 08:58:41+00:00,Tuesday
260,Coaching Women Leaders With Sally Bonneywell | Oxford Women's Leadership Development Programme,2020-03-20T09:15:00Z,522,8,8,0,youtube#video,Mar,2020-03-20 09:15:00+00:00,Friday
261,UCT Business Development Management Online Short Course | Trailer,2020-03-12T13:40:11Z,5424,8,8,2,youtube#video,Mar,2020-03-12 13:40:11+00:00,Thursday
262,MIT Sloan Pricing: Using Data to Improve Pricing Performance Online Short Course | Trailer,2020-03-09T13:30:02Z,7254,12,12,0,youtube#video,Mar,2020-03-09 13:30:02+00:00,Monday
263,Confronting Complex Problems With Kathryn Bishop | Oxford Women's Leadership Development Programme,2020-03-03T22:25:22Z,1190,20,20,0,youtube#video,Mar,2020-03-03 22:25:22+00:00,Tuesday
264,UCT Sports Management: Business Principles in Sport Online Short Course | Trailer,2020-02-21T08:02:27Z,3726,16,16,0,youtube#video,Feb,2020-02-21 08:02:27+00:00,Friday
265,GetSmarter For Business | Dimension Data Training Testimonial,2020-02-19T08:50:00Z,569,10,10,0,youtube#video,Feb,2020-02-19 08:50:00+00:00,Wednesday
266,UCT Compliance Essentials Online Short Course | Trailer,2020-02-18T11:58:02Z,3443,7,7,2,youtube#video,Feb,2020-02-18 11:58:02+00:00,Tuesday
267,MIT Sloan Leadership in an Exponentially Changing World Online Short Course | Trailer,2020-01-31T09:08:47Z,11583,16,16,1,youtube#video,Jan,2020-01-31 09:08:47+00:00,Friday
268,Digital Marketing: A Strategic Perspective | Yale SOM Executive Education Online Program Trailer,2020-01-22T14:00:16Z,13937,25,25,0,youtube#video,Jan,2020-01-22 14:00:16+00:00,Wednesday
269,MIT Sloan Organizational Design for Digital Transformation Online Short Course | Trailer,2020-01-17T15:02:12Z,17853,46,46,1,youtube#video,Jan,2020-01-17 15:02:12+00:00,Friday
270,Oxford Leading Strategic Projects Programme | Trailer,2020-01-07T09:00:09Z,14130,22,22,0,youtube#video,Jan,2020-01-07 09:00:09+00:00,Tuesday
271,UCT Negotiation and Conflict Resolution Online Short Course | Trailer,2019-12-19T08:00:05Z,2421,6,6,0,youtube#video,Dec,2019-12-19 08:00:05+00:00,Thursday
272,EGADE Business School Inclusive Leadership Online Short Course | Trailer,2019-12-18T14:00:09Z,1018,9,9,0,youtube#video,Dec,2019-12-18 14:00:09+00:00,Wednesday
273,The George Washington University Healthcare Management Online Short Course | Trailer,2019-12-13T13:57:48Z,1934,12,12,0,youtube#video,Dec,2019-12-13 13:57:48+00:00,Friday
274,UCT Product Management Online Short Course | Trailer,2019-11-27T09:27:42Z,3593,14,14,0,youtube#video,Nov,2019-11-27 09:27:42+00:00,Wednesday
275,MIT Machine Learning in Business Online Short Course | Trailer,2019-11-26T14:15:00Z,13809,51,51,1,youtube#video,Nov,2019-11-26 14:15:00+00:00,Tuesday
276,UCT Public Management and Governance Online Short Course | Trailer,2019-11-26T08:27:09Z,2701,13,13,2,youtube#video,Nov,2019-11-26 08:27:09+00:00,Tuesday
277,MIT CSAIL Human-Computer Interaction for User Experience Design (UXD) | Course Trailer,2019-11-22T14:00:09Z,13287,35,35,5,youtube#video,Nov,2019-11-22 14:00:09+00:00,Friday
278,The George Washington University Strategic Communications Online Short Course | Trailer,2019-11-19T13:50:26Z,2414,9,9,0,youtube#video,Nov,2019-11-19 13:50:26+00:00,Tuesday
279,Oxford Entrepreneurship: Venture Finance Programme | Trailer,2019-11-18T12:07:06Z,10338,21,21,0,youtube#video,Nov,2019-11-18 12:07:06+00:00,Monday
280,UCT Investment Management Online Short Course | Trailer,2019-11-15T07:30:01Z,9359,40,40,6,youtube#video,Nov,2019-11-15 07:30:01+00:00,Friday
281,Oxford Women's Leadership Development Programme | Trailer,2019-11-14T10:01:57Z,22655,47,47,3,youtube#video,Nov,2019-11-14 10:01:57+00:00,Thursday
282,MIT Sloan Corporate Innovation Online Short Course | Trailer,2019-11-12T14:00:01Z,7343,11,11,0,youtube#video,Nov,2019-11-12 14:00:01+00:00,Tuesday
283,UCT Sales Management Online Short Course | Trailer,2019-11-12T09:00:16Z,3159,7,7,0,youtube#video,Nov,2019-11-12 09:00:16+00:00,Tuesday
284,USB Executive Development MBA Essentials Online Short Course | Trailer,2019-11-08T08:30:00Z,5509,8,8,0,youtube#video,Nov,2019-11-08 08:30:00+00:00,Friday
285,UCT Change Management Online Short Course | Trailer,2019-11-01T08:00:02Z,1518,4,4,0,youtube#video,Nov,2019-11-01 08:00:02+00:00,Friday
286,Syracuse University Project Management: A Hybrid Approach Online Short Course | Trailer,2019-10-30T14:00:06Z,779,2,2,0,youtube#video,Oct,2019-10-30 14:00:06+00:00,Wednesday
287,UC Berkeley Data Science Essentials Online Short Course | Trailer,2019-10-17T05:58:46Z,4526,11,11,0,youtube#video,Oct,2019-10-17 05:58:46+00:00,Thursday
288,Syracuse University Women as Business Leaders Online Short Course | Trailer,2019-10-14T13:28:23Z,608,5,5,0,youtube#video,Oct,2019-10-14 13:28:23+00:00,Monday
289,Kellogg at Northwestern Strategic Change Management Online Program | Trailer,2019-10-11T08:24:20Z,7313,10,10,0,youtube#video,Oct,2019-10-11 08:24:20+00:00,Friday
290,MIT Sloan Management Analytics Online Short Course | Trailer,2019-10-09T12:31:44Z,5203,14,14,0,youtube#video,Oct,2019-10-09 12:31:44+00:00,Wednesday
291,Syracuse University Finance for Non-financial Managers Online Short Course | Trailer,2019-10-01T14:28:39Z,921,4,4,0,youtube#video,Oct,2019-10-01 14:28:39+00:00,Tuesday
292,UC Davis Leadership Program | Trailer,2019-10-01T14:00:07Z,1887,0,0,0,youtube#video,Oct,2019-10-01 14:00:07+00:00,Tuesday
293,Rice University Data Science for Business Online Short Course | Trailer,2019-09-26T11:34:35Z,1160,7,7,0,youtube#video,Sep,2019-09-26 11:34:35+00:00,Thursday
294,UDayton Project Management: Practical Skills and Applications Program | Trailer,2019-09-18T11:20:50Z,849,3,3,0,youtube#video,Sep,2019-09-18 11:20:50+00:00,Wednesday
295,Oxford Executive Leadership Programme | Trailer,2019-08-27T09:34:57Z,60761,89,89,4,youtube#video,Aug,2019-08-27 09:34:57+00:00,Tuesday
296,MIT Sloan Economics for Business Online Short Course | Trailer,2019-08-13T14:00:09Z,3532,16,16,1,youtube#video,Aug,2019-08-13 14:00:09+00:00,Tuesday
297,UC Davis Strategic Negotiations Online short Course | Trailer,2019-07-22T13:05:46Z,680,1,1,0,youtube#video,Jul,2019-07-22 13:05:46+00:00,Monday
298,LSE Managerial Finance Online Certificate Course | Trailer,2019-07-22T13:01:48Z,28947,63,63,2,youtube#video,Jul,2019-07-22 13:01:48+00:00,Monday
299,UC Berkeley Artificial Intelligence Strategy Online Short Course | Trailer,2019-07-22T12:58:17Z,10072,20,20,0,youtube#video,Jul,2019-07-22 12:58:17+00:00,Monday
300,UC Berkeley Machine Learning Online Short Course | Trailer,2019-07-22T12:57:14Z,10566,19,19,2,youtube#video,Jul,2019-07-22 12:57:14+00:00,Monday
301,Accelerated Management Program | Yale SOM Executive Education Online Program Trailer,2019-07-22T11:45:48Z,18491,25,25,0,youtube#video,Jul,2019-07-22 11:45:48+00:00,Monday
302,MIT Media Lab Beyond Smart Cities: Emerging Design and Technology Short Course | Trailer,2019-06-04T14:00:03Z,13020,55,55,5,youtube#video,Jun,2019-06-04 14:00:03+00:00,Tuesday
303,Rice Business Real Estate Investment & Development | Online Course Trailer,2019-05-27T11:17:43Z,9540,36,36,0,youtube#video,May,2019-05-27 11:17:43+00:00,Monday
304,Oxford Artificial Intelligence Programme | Trailer,2019-05-09T06:57:16Z,41445,106,106,1,youtube#video,May,2019-05-09 06:57:16+00:00,Thursday
305,UDayton Leadership Development Program | Trailer,2019-04-15T14:12:03Z,1121,3,3,0,youtube#video,Apr,2019-04-15 14:12:03+00:00,Monday
306,UCT Energy Efficiency and Sustainability Online Short Course | Trailer,2019-04-15T13:37:30Z,5575,14,14,0,youtube#video,Apr,2019-04-15 13:37:30+00:00,Monday
307,Nutrition Science | The Stanford Center for Health Education | Trailer,2019-02-27T08:15:09Z,63777,162,162,25,youtube#video,Feb,2019-02-27 08:15:09+00:00,Wednesday
308,LSE Real Estate Economics and Finance | Online Short Course Trailer,2019-02-25T09:48:02Z,67120,228,228,23,youtube#video,Feb,2019-02-25 09:48:02+00:00,Monday
309,Harvard VPAL FinTech | Course Trailer,2019-02-21T15:07:40Z,84793,193,193,17,youtube#video,Feb,2019-02-21 15:07:40+00:00,Thursday
310,LSE MBA Essentials Online Certificate Course | Student Testimonials,2019-02-13T07:50:19Z,5314,20,20,6,youtube#video,Feb,2019-02-13 07:50:19+00:00,Wednesday
311,LSE Negotiation Programme | Online Certificate Course Trailer,2019-01-18T09:24:45Z,21532,29,29,1,youtube#video,Jan,2019-01-18 09:24:45+00:00,Friday
312,Harvard Bok Higher Education Teaching Certificate | Online Short Course Trailer,2019-01-10T09:39:35Z,43586,167,167,20,youtube#video,Jan,2019-01-10 09:39:35+00:00,Thursday
313,Oxford Digital Marketing Disruptive Strategy Programme | Trailer,2018-12-11T06:39:12Z,20784,37,37,7,youtube#video,Dec,2018-12-11 06:39:12+00:00,Tuesday
314,LSE Data Analysis for Management Online Certificate Course | Trailer,2018-12-04T13:58:43Z,49935,107,107,0,youtube#video,Dec,2018-12-04 13:58:43+00:00,Tuesday
315,LSE Managerial Finance Online Certificate Course | Guest Experts,2018-10-04T09:56:59Z,440,2,2,0,youtube#video,Oct,2018-10-04 09:56:59+00:00,Thursday
316,Harvard VPAL's CRISPR: Gene-Editing Applications Online Short Course | Trailer,2018-09-27T05:00:26Z,12755,76,76,3,youtube#video,Sep,2018-09-27 05:00:26+00:00,Thursday
317,CRISPR's Potential in Medicine | Harvard VPAL CRISPR: Gene-Editing Applications Online Short Course,2018-09-27T05:00:24Z,544,10,10,,youtube#video,Sep,2018-09-27 05:00:24+00:00,Thursday
318,Harvard VPAL’s CRISPR: Gene-Editing Applications Online Short Course | What's it About?,2018-09-27T05:00:23Z,781,6,6,,youtube#video,Sep,2018-09-27 05:00:23+00:00,Thursday
319,The Ethics of CRISPR | Harvard VPAL's CRISPR: Gene-Editing Applications Online Short Course,2018-09-27T05:00:21Z,321,1,1,,youtube#video,Sep,2018-09-27 05:00:21+00:00,Thursday
320,Where Are We With CRISPR? | Harvard VPAL's CRISPR: Gene-Editing Applications Online Short Course,2018-09-27T05:00:20Z,253,1,1,,youtube#video,Sep,2018-09-27 05:00:20+00:00,Thursday
321,What is CRISPR? | Harvard VPAL's CRISPR: Gene-Editing Applications Online Short Course,2018-09-27T05:00:19Z,161,2,2,,youtube#video,Sep,2018-09-27 05:00:19+00:00,Thursday
322,"Meet the Course Convener, Alain Viel | Harvard VPAL's CRISPR: Gene-Editing Applications Course",2018-09-27T05:00:17Z,1119,10,10,,youtube#video,Sep,2018-09-27 05:00:17+00:00,Thursday
323,MIT Artificial Intelligence: Implications for Business Strategy Online Short Course | Testimonial,2018-08-14T14:52:56Z,6960,74,74,6,youtube#video,Aug,2018-08-14 14:52:56+00:00,Tuesday
324,MIT Sloan Blockchain Technologies: Business Innovation and Application | Course Trailer,2018-08-08T07:46:40Z,104733,164,164,11,youtube#video,Aug,2018-08-08 07:46:40+00:00,Wednesday
325,MIT Sloan Digital Business Strategy Online Short Course | Trailer,2018-06-26T13:35:25Z,73338,61,61,,youtube#video,Jun,2018-06-26 13:35:25+00:00,Tuesday
326,MIT Sloan and MIT CSAIL | Artificial Intelligence: Implications for Business Strategy Online Course,2018-06-26T13:01:27Z,167968,257,257,14,youtube#video,Jun,2018-06-26 13:01:27+00:00,Tuesday
327,MIT Sloan Internet of Things: Business Implications and Opportunities Online Short Course | Trailer,2018-06-06T07:20:05Z,13248,9,9,,youtube#video,Jun,2018-06-06 07:20:05+00:00,Wednesday
328,Oxford Algorithmic Trading Programme | Guest Experts,2018-06-01T09:37:59Z,1965,14,14,1,youtube#video,Jun,2018-06-01 09:37:59+00:00,Friday
329,MIT Sloan Digital Marketing Analytics Online Short Course | Trailer,2018-05-24T13:58:34Z,54627,95,95,10,youtube#video,May,2018-05-24 13:58:34+00:00,Thursday
330,MIT SA+P Commercial Real Estate Analysis and Investment Short Course | Trailer,2018-05-14T08:58:13Z,42824,56,56,1,youtube#video,May,2018-05-14 08:58:13+00:00,Monday
331,Oxford Algorithmic Trading Programme | Trailer,2018-03-27T07:36:42Z,25753,108,108,,youtube#video,Mar,2018-03-27 07:36:42+00:00,Tuesday
332,Why Take an Online Certificate Course With the London School of Economics and Political Science?,2018-02-20T13:40:55Z,8779,80,80,,youtube#video,Feb,2018-02-20 13:40:55+00:00,Tuesday
333,MIT Sloan Business Process Design for Strategic Management Online Short Course | Trailer,2018-02-02T14:09:22Z,16440,37,37,,youtube#video,Feb,2018-02-02 14:09:22+00:00,Friday
334,What You'll Learn on the LSE's Managerial Finance Online Certificate Course,2018-01-19T11:35:40Z,944,3,3,,youtube#video,Jan,2018-01-19 11:35:40+00:00,Friday
335,Why Study Managerial Finance With the London School of Economics? | Online Certificate Course,2018-01-19T11:29:22Z,1471,7,7,,youtube#video,Jan,2018-01-19 11:29:22+00:00,Friday
336,A powerful collaboration: MIT Sloan and MIT CSAIL,2017-10-30T11:17:17Z,11886,31,31,,youtube#video,Oct,2017-10-30 11:17:17+00:00,Monday
337,A Unique Perspective of AI: Creating Human-Computer Systems | MIT Artificial Intelligence Course,2017-10-30T11:16:11Z,7537,12,12,,youtube#video,Oct,2017-10-30 11:16:11+00:00,Monday
338,Will Artificial Intelligence Steal Our Jobs? | MIT Sloan Artificial Intelligence Online Short Course,2017-10-30T11:14:48Z,8071,32,32,,youtube#video,Oct,2017-10-30 11:14:48+00:00,Monday
339,Demystifying Artificial Intelligence | MIT Sloan Artificial Intelligence Online Short Course,2017-10-30T11:13:29Z,11911,38,38,,youtube#video,Oct,2017-10-30 11:13:29+00:00,Monday
340,Harvard VPAL Cybersecurity: Managing Risk in the Information Age Online Short Course | Trailer,2017-10-27T07:03:49Z,48964,125,125,8,youtube#video,Oct,2017-10-27 07:03:49+00:00,Friday
