,Title,Published_date,Views,Likes,Dislikes,Comments,post_type,Month,date,day_name
0,High-Performing Data Scientist: leveraging the non-technical skills,2022-04-28T08:02:17Z,249,21,21,3,youtube#video,Apr,2022-04-28 08:02:17+00:00,Thursday
1,Building Responsible AI: best practices across the product development lifecycle,2022-04-27T07:52:20Z,171,6,6,1,youtube#video,Apr,2022-04-27 07:52:20+00:00,Wednesday
2,The Behavioral Edge: level up your data skills with behavioral science,2022-04-21T07:01:10Z,326,14,14,0,youtube#video,Apr,2022-04-21 07:01:10+00:00,Thursday
3,Introduction to Segments | Marketing Analytics for Beginners | Part-19,2022-04-14T21:39:32Z,402,10,10,0,youtube#video,Apr,2022-04-14 21:39:32+00:00,Thursday
4,Job Hunting for Data Analysts,2022-04-14T08:06:09Z,817,27,27,2,youtube#video,Apr,2022-04-14 08:06:09+00:00,Thursday
5,Crash Course In Modern Data Warehousing Using Snowflake Platform,2022-04-13T05:21:23Z,387,16,16,0,youtube#video,Apr,2022-04-13 05:21:23+00:00,Wednesday
6,Introduction to Referrers | Marketing Analytics for Beginners | Part-18,2022-04-08T18:06:29Z,206,6,6,0,youtube#video,Apr,2022-04-08 18:06:29+00:00,Friday
7,MLOps Crash Course for Beginners,2022-04-07T05:19:44Z,1179,50,50,0,youtube#video,Apr,2022-04-07 05:19:44+00:00,Thursday
8,Finding the Tallest Tree: comparing tree-based models,2022-04-06T08:25:57Z,418,13,13,0,youtube#video,Apr,2022-04-06 08:25:57+00:00,Wednesday
9,Introduction to Sales Funnel | Marketing Analytics for Beginners | Part-17,2022-03-31T20:56:41Z,340,14,14,0,youtube#video,Mar,2022-03-31 20:56:41+00:00,Thursday
10,Translating Data into Effective Decisions,2022-03-31T08:01:01Z,538,24,24,0,youtube#video,Mar,2022-03-31 08:01:01+00:00,Thursday
11,Ace the Data Science Interview with Nick Singh,2022-03-30T08:17:28Z,546,28,28,0,youtube#video,Mar,2022-03-30 08:17:28+00:00,Wednesday
12,Introduction to Sources | Marketing Analytics for Beginners | Part-16,2022-03-25T18:12:21Z,230,4,4,0,youtube#video,Mar,2022-03-25 18:12:21+00:00,Friday
13,AI & ML Workflows with Kubernetes,2022-03-24T06:07:27Z,567,31,31,0,youtube#video,Mar,2022-03-24 06:07:27+00:00,Thursday
14,Redis Crash Course for Artificial Intelligence & Machine Learning,2022-03-23T08:10:11Z,550,25,25,1,youtube#video,Mar,2022-03-23 08:10:11+00:00,Wednesday
15,Introduction to Call to Action | Marketing Analytics for Beginners | Part-15,2022-03-17T18:23:01Z,218,6,6,0,youtube#video,Mar,2022-03-17 18:23:01+00:00,Thursday
16,Web Scraping with Python and BeautifulSoup,2022-03-17T08:21:54Z,2020,81,81,5,youtube#video,Mar,2022-03-17 08:21:54+00:00,Thursday
17,Introduction to Lead Scoring | Marketing Analytics for Beginners | Part-14,2022-03-10T22:10:40Z,447,15,15,1,youtube#video,Mar,2022-03-10 22:10:40+00:00,Thursday
18,Python Crash Course for Excel Users,2022-03-10T09:15:38Z,1446,53,53,1,youtube#video,Mar,2022-03-10 09:15:38+00:00,Thursday
19,Introduction to Direct Traffic | Marketing Analytics for Beginners | Part-13,2022-03-03T19:53:57Z,295,8,8,0,youtube#video,Mar,2022-03-03 19:53:57+00:00,Thursday
20,Introduction to Engagement Rate | Marketing Analytics for Beginners | Part-12,2022-02-24T21:50:08Z,409,10,10,0,youtube#video,Feb,2022-02-24 21:50:08+00:00,Thursday
21,Introduction to Cookies | Marketing Analytics for Beginners | Part-11,2022-02-17T21:01:57Z,455,13,13,0,youtube#video,Feb,2022-02-17 21:01:57+00:00,Thursday
22,Introduction to Churn Analytics | Marketing Analytics for Beginners | Part-10,2022-02-10T17:23:29Z,620,12,12,2,youtube#video,Feb,2022-02-10 17:23:29+00:00,Thursday
23,Introduction to Labels | Marketing Analytics for Beginners | Part-9,2022-02-03T22:17:25Z,369,14,14,2,youtube#video,Feb,2022-02-03 22:17:25+00:00,Thursday
24,Introduction to Properties | Marketing Analytics for Beginners | Part-8,2022-01-27T21:36:22Z,368,13,13,0,youtube#video,Jan,2022-01-27 21:36:22+00:00,Thursday
25,Introduction to Bounce Rate | Marketing Analytics for Beginners | Part-7,2022-01-21T18:58:02Z,350,5,5,0,youtube#video,Jan,2022-01-21 18:58:02+00:00,Friday
26,Introduction to Attribution | Marketing Analytics for Beginners | Part-6,2022-01-13T20:01:46Z,675,17,17,2,youtube#video,Jan,2022-01-13 20:01:46+00:00,Thursday
27,SQL Crash Course for Beginners,2022-01-12T21:10:07Z,8705,536,536,7,youtube#video,Jan,2022-01-12 21:10:07+00:00,Wednesday
28,Introduction to Alexa Rank | Marketing Analytics for Beginners | Part-5,2022-01-06T18:33:55Z,479,5,5,5,youtube#video,Jan,2022-01-06 18:33:55+00:00,Thursday
29,Introduction to Sessions | Marketing Analytics for Beginners | Part-4,2021-12-24T18:46:43Z,484,9,9,0,youtube#video,Dec,2021-12-24 18:46:43+00:00,Friday
30,Introduction to Unique Visitors | Marketing Analytics for Beginners | Part-3,2021-12-17T19:32:35Z,955,22,22,3,youtube#video,Dec,2021-12-17 19:32:35+00:00,Friday
31,Introduction to Events | Marketing Analytics for Beginners | Part-2,2021-12-10T20:29:08Z,540,22,22,6,youtube#video,Dec,2021-12-10 20:29:08+00:00,Friday
32,Testing and Online Experimentation,2021-12-09T08:39:15Z,264,9,9,0,youtube#video,Dec,2021-12-09 08:39:15+00:00,Thursday
33,Introduction to Impressions | Marketing Analytics for Beginners | Part-1,2021-12-02T20:14:28Z,807,20,20,0,youtube#video,Dec,2021-12-02 20:14:28+00:00,Thursday
34,Getting High-Quality Data for Your Computer Vision Models,2021-11-11T05:56:28Z,653,23,23,0,youtube#video,Nov,2021-11-11 05:56:28+00:00,Thursday
35,Causal Behavioral Modeling Framework - Discrete Choice Modeling of Consumer Demand,2021-11-04T07:57:23Z,587,19,19,0,youtube#video,Nov,2021-11-04 07:57:23+00:00,Thursday
36,Automating Supervised Machine Learning Pipeline Development,2021-10-28T08:07:38Z,880,56,56,1,youtube#video,Oct,2021-10-28 08:07:38+00:00,Thursday
37,Search Query Expansion Using Natural Language Processing and Machine Learning,2021-09-09T06:08:27Z,1855,44,44,0,youtube#video,Sep,2021-09-09 06:08:27+00:00,Thursday
38,Introduction to Deep Learning with PyTorch,2021-07-15T08:12:42Z,1625,48,48,0,youtube#video,Jul,2021-07-15 08:12:42+00:00,Thursday
39,How to Forecast Sales Using Prophet and Python in 15 Lines of Code,2021-07-13T11:04:05Z,4076,91,91,9,youtube#video,Jul,2021-07-13 11:04:05+00:00,Tuesday
40,Data Analysis Challenges in Cybersecurity,2021-06-17T07:00:41Z,2257,47,47,3,youtube#video,Jun,2021-06-17 07:00:41+00:00,Thursday
41,Data Analysis Challenges in Cybersecurity,2021-06-16T19:41:10Z,100,3,3,0,youtube#video,Jun,2021-06-16 19:41:10+00:00,Wednesday
42,Building Trustworthy AI Solutions,2021-05-12T22:23:30Z,407,12,12,0,youtube#video,May,2021-05-12 22:23:30+00:00,Wednesday
43,Coding Up a Linear Regression Algorithm From Scratch,2021-04-22T08:36:58Z,3139,104,104,4,youtube#video,Apr,2021-04-22 08:36:58+00:00,Thursday
44,First Principles in Building a Real-Time AI Platform,2021-03-31T23:08:35Z,970,22,22,3,youtube#video,Mar,2021-03-31 23:08:35+00:00,Wednesday
45,Get started with real-time Data Streaming,2021-03-25T07:48:46Z,1080,20,20,0,youtube#video,Mar,2021-03-25 07:48:46+00:00,Thursday
46,"Miles to go before I sleep: gamification, health wearables and  activity",2021-03-11T09:11:22Z,639,6,6,0,youtube#video,Mar,2021-03-11 09:11:22+00:00,Thursday
47,Machine Learning for Signal Processing: Data Compression and Denoising,2021-02-25T09:19:13Z,2150,64,64,1,youtube#video,Feb,2021-02-25 09:19:13+00:00,Thursday
48,Azure Custom Vision for Beginners,2021-02-18T09:05:34Z,4985,67,67,11,youtube#video,Feb,2021-02-18 09:05:34+00:00,Thursday
49,A Day in The Life of a Data Scientist,2020-12-22T18:49:54Z,2980,69,69,6,youtube#video,Dec,2020-12-22 18:49:54+00:00,Tuesday
50,Introduction to Recommender Systems,2020-01-01T08:00:05Z,16683,403,403,19,youtube#video,Jan,2020-01-01 08:00:05+00:00,Wednesday
51,"Data Storage Systems: Taking a look at Redshift, MySQL, PostGreSQL, Hadoop and others",2019-12-18T08:00:00Z,2268,41,41,2,youtube#video,Dec,2019-12-18 08:00:00+00:00,Wednesday
52,Data Science Dojo Alumni - Emmanuel Tachie-Menson,2019-11-13T20:21:48Z,887,12,12,0,youtube#video,Nov,2019-11-13 20:21:48+00:00,Wednesday
53,Data Science Dojo Alumni - Iyinola Abosede-Brown,2019-11-08T17:45:51Z,929,13,13,0,youtube#video,Nov,2019-11-08 17:45:51+00:00,Friday
54,Introduction to Natural Language Processing (NLP),2019-11-06T17:13:52Z,13235,228,228,21,youtube#video,Nov,2019-11-06 17:13:52+00:00,Wednesday
55,Data Science Dojo Alumni - Harris Thamby,2019-10-30T23:46:29Z,371,5,5,0,youtube#video,Oct,2019-10-30 23:46:29+00:00,Wednesday
56,Data Science Dojo Alumni - Akshita Garg,2019-10-30T23:45:51Z,555,6,6,0,youtube#video,Oct,2019-10-30 23:45:51+00:00,Wednesday
57,Experiment Management for Machine Learning,2019-09-04T07:00:05Z,3452,75,75,9,youtube#video,Sep,2019-09-04 07:00:05+00:00,Wednesday
58,AMA: Data Science Job Interviews,2019-07-31T07:00:04Z,2825,80,80,3,youtube#video,Jul,2019-07-31 07:00:04+00:00,Wednesday
59,Calling Pre-built Functions - Introduction to R Programming - Part 9,2019-07-03T05:15:03Z,3764,38,38,1,youtube#video,Jul,2019-07-03 05:15:03+00:00,Wednesday
60,Data Frames - Introduction to R Programming - Part 6,2019-07-03T05:15:03Z,4934,61,61,1,youtube#video,Jul,2019-07-03 05:15:03+00:00,Wednesday
61,"Arithmetic, Rational, Logical Operators - Introduction to R Programming - Part 4",2019-07-03T05:15:03Z,6132,70,70,4,youtube#video,Jul,2019-07-03 05:15:03+00:00,Wednesday
62,How to Write Functions in R - Introduction to R Programming - Part 11,2019-07-03T05:15:02Z,47937,459,459,16,youtube#video,Jul,2019-07-03 05:15:02+00:00,Wednesday
63,Creating Variables in R - Introduction to R Programming - Part 3,2019-07-03T05:15:02Z,20651,132,132,4,youtube#video,Jul,2019-07-03 05:15:02+00:00,Wednesday
64,"Control Statements: For Loop, If, Else - Introduction to R Programming - Part 10",2019-07-03T05:15:02Z,13508,148,148,8,youtube#video,Jul,2019-07-03 05:15:02+00:00,Wednesday
65,Using Factors - Introduction to R Programming - Part 8,2019-07-03T05:15:02Z,3113,40,40,4,youtube#video,Jul,2019-07-03 05:15:02+00:00,Wednesday
66,Working with Vectors - Introduction to R Programming - Part 7,2019-07-03T05:15:02Z,3517,41,41,1,youtube#video,Jul,2019-07-03 05:15:02+00:00,Wednesday
67,Read and Write Data - Introduction to R Programming - Part 5,2019-07-03T05:15:02Z,6391,65,65,2,youtube#video,Jul,2019-07-03 05:15:02+00:00,Wednesday
68,Data Types in R - Introduction to R Programming - Part 2,2019-07-03T05:09:12Z,7284,85,85,5,youtube#video,Jul,2019-07-03 05:09:12+00:00,Wednesday
69,"Your first ""Hello World"" program - Introduction R Programming - Part 1",2019-07-03T05:08:42Z,20270,203,203,7,youtube#video,Jul,2019-07-03 05:08:42+00:00,Wednesday
70,What is a Data Engineer?,2019-06-05T16:00:11Z,49181,845,845,28,youtube#video,Jun,2019-06-05 16:00:11+00:00,Wednesday
71,Time Series Forecasting in Minutes,2019-05-15T16:00:13Z,84210,1554,1554,20,youtube#video,May,2019-05-15 16:00:13+00:00,Wednesday
72,Evaluating Our Model with statistics and matplotlib | Time Series in Python Part 3,2019-05-08T16:00:01Z,3208,67,67,3,youtube#video,May,2019-05-08 16:00:01+00:00,Wednesday
73,ARIMA modeling and forecasting | Time Series in Python Part 2,2019-05-01T16:00:05Z,24173,228,228,11,youtube#video,May,2019-05-01 16:00:05+00:00,Wednesday
74,Read and Index your data with pandas | Time Series in Python Part 1,2019-04-24T16:00:07Z,9495,183,183,20,youtube#video,Apr,2019-04-24 16:00:07+00:00,Wednesday
75,Data Science Dojo Alumni - Mike Hughes,2019-04-18T23:03:53Z,598,8,8,0,youtube#video,Apr,2019-04-18 23:03:53+00:00,Thursday
76,One Versus One vs. One Versus All in Classification,2019-04-17T15:00:03Z,22151,608,608,21,youtube#video,Apr,2019-04-17 15:00:03+00:00,Wednesday
77,N-Grams in Natural Language Processing,2019-04-10T15:00:02Z,43145,1834,1834,46,youtube#video,Apr,2019-04-10 15:00:02+00:00,Wednesday
78,Introduction to Natural Language Processing,2019-04-03T15:00:08Z,6653,129,129,1,youtube#video,Apr,2019-04-03 15:00:08+00:00,Wednesday
79,Building data science products? Think business first!,2019-03-18T15:00:04Z,2362,80,80,3,youtube#video,Mar,2019-03-18 15:00:04+00:00,Monday
80,Introduction to Clustering,2019-03-13T19:27:05Z,64098,1229,1229,38,youtube#video,Mar,2019-03-13 19:27:05+00:00,Wednesday
81,Scheduling your Script using cronR | Automated Web Scraping in R Part 2,2019-02-25T17:00:04Z,8714,191,191,16,youtube#video,Feb,2019-02-25 17:00:04+00:00,Monday
82,Automated Web Scraping in R using rvest,2019-02-15T00:38:18Z,46302,671,671,42,youtube#video,Feb,2019-02-15 00:38:18+00:00,Friday
83,AI For Social Good,2019-02-04T17:19:24Z,1173,23,23,2,youtube#video,Feb,2019-02-04 17:19:24+00:00,Monday
84,"Introduction to Precision, Recall and F1 | Classification Models",2019-02-04T10:00:03Z,37765,1003,1003,38,youtube#video,Feb,2019-02-04 10:00:03+00:00,Monday
85,Introduction to the Confusion Matrix in Classification,2019-01-28T10:00:06Z,29952,741,741,22,youtube#video,Jan,2019-01-28 10:00:06+00:00,Monday
86,Introduction to Classification Models,2019-01-21T10:00:00Z,15108,374,374,12,youtube#video,Jan,2019-01-21 10:00:00+00:00,Monday
87,Steps in Experimentation | A/B Testing Fundamentals,2019-01-14T10:00:07Z,3457,82,82,0,youtube#video,Jan,2019-01-14 10:00:07+00:00,Monday
88,What is A/A Testing? | A/B Testing Fundamentals,2019-01-09T09:00:02Z,13842,340,340,4,youtube#video,Jan,2019-01-09 09:00:02+00:00,Wednesday
89,Data Science Dojo Alumni - Dylan Pierce,2019-01-08T20:03:35Z,252,5,5,1,youtube#video,Jan,2019-01-08 20:03:35+00:00,Tuesday
90,What is Multivariate Testing? | Data Science in Minutes,2019-01-08T01:41:06Z,16328,281,281,2,youtube#video,Jan,2019-01-08 01:41:06+00:00,Tuesday
91,What is A/B Testing? | Data Science in Minutes,2018-12-28T23:47:52Z,192389,3951,3951,51,youtube#video,Dec,2018-12-28 23:47:52+00:00,Friday
92,Data Science Dojo Alumni - Hamad Anwar,2018-12-20T18:39:25Z,490,10,10,2,youtube#video,Dec,2018-12-20 18:39:25+00:00,Thursday
93,Automated Web Scraping in R Part 1| Writing your Script using rvest,2018-12-20T01:51:50Z,32305,512,512,37,youtube#video,Dec,2018-12-20 01:51:50+00:00,Thursday
94,Nonprofit Case Study | Jacky Sawyer | Breaking Ground,2018-12-19T20:38:04Z,667,5,5,0,youtube#video,Dec,2018-12-19 20:38:04+00:00,Wednesday
95,Data Science Dojo Alumni - Olusegun Lawal,2018-12-19T19:30:26Z,259,3,3,0,youtube#video,Dec,2018-12-19 19:30:26+00:00,Wednesday
96,Data Science Dojo Alumni - Nichole Nobbman,2018-12-19T18:51:09Z,228,3,3,0,youtube#video,Dec,2018-12-19 18:51:09+00:00,Wednesday
97,Data Science Dojo Alumni - Sergei Lebedev,2018-11-16T18:37:15Z,283,5,5,2,youtube#video,Nov,2018-11-16 18:37:15+00:00,Friday
98,Data Science Dojo Careers,2018-11-14T01:40:30Z,637,17,17,0,youtube#video,Nov,2018-11-14 01:40:30+00:00,Wednesday
99,Natural Language Processing 101 + Dialogflow Chatbot,2018-11-13T01:19:12Z,18023,285,285,8,youtube#video,Nov,2018-11-13 01:19:12+00:00,Tuesday
100,Data Science Dojo Alumni - Dharma Dandu,2018-11-07T18:09:11Z,284,2,2,0,youtube#video,Nov,2018-11-07 18:09:11+00:00,Wednesday
101,Data Science Dojo Alumni - Ryan Maguire,2018-11-05T23:11:24Z,167,0,0,0,youtube#video,Nov,2018-11-05 23:11:24+00:00,Monday
102,Data Science Dojo Alumni - Alang'O Otieno,2018-10-29T20:07:21Z,258,7,7,0,youtube#video,Oct,2018-10-29 20:07:21+00:00,Monday
103,Data Science Dojo Alumni - Kevin Burke,2018-10-25T17:14:38Z,183,3,3,0,youtube#video,Oct,2018-10-25 17:14:38+00:00,Thursday
104,Alumni Share Their Experience at Data Science Dojo,2018-09-29T00:11:35Z,1803,8,8,0,youtube#video,Sep,2018-09-29 00:11:35+00:00,Saturday
105,Data Science Dojo Alumni - Markus Nyland,2018-09-24T22:01:37Z,220,2,2,0,youtube#video,Sep,2018-09-24 22:01:37+00:00,Monday
106,Data Science Dojo Alumni - Louell Uy,2018-09-24T17:08:52Z,117,2,2,0,youtube#video,Sep,2018-09-24 17:08:52+00:00,Monday
107,Data Science Dojo Alumni - Mohamed Kashkoush,2018-09-24T16:40:45Z,203,5,5,0,youtube#video,Sep,2018-09-24 16:40:45+00:00,Monday
108,Data Science Dojo Alumni - Vince Vardhanabhuti,2018-09-10T18:07:40Z,550,4,4,0,youtube#video,Sep,2018-09-10 18:07:40+00:00,Monday
109,Data Science Dojo Alumni - Kapil Pandey,2018-09-07T17:07:47Z,351,0,0,0,youtube#video,Sep,2018-09-07 17:07:47+00:00,Friday
110,Data Science Dojo Alumni - Haydar Ozler,2018-09-07T17:07:46Z,409,1,1,0,youtube#video,Sep,2018-09-07 17:07:46+00:00,Friday
111,Data Science Dojo Alumni - Camillo Giovannini,2018-09-07T17:07:46Z,131,0,0,0,youtube#video,Sep,2018-09-07 17:07:46+00:00,Friday
112,Data Science Dojo Alumni - Gurbinder Suri,2018-09-06T21:44:23Z,221,3,3,1,youtube#video,Sep,2018-09-06 21:44:23+00:00,Thursday
113,Data Science Dojo Alumni - Carlos Martinez,2018-08-31T21:19:14Z,151,3,3,0,youtube#video,Aug,2018-08-31 21:19:14+00:00,Friday
114,Data Science Dojo Alumni - Ewerton John,2018-08-29T16:34:40Z,188,3,3,0,youtube#video,Aug,2018-08-29 16:34:40+00:00,Wednesday
115,Data Science Dojo Alumni - Baidurja Ray,2018-08-29T16:11:46Z,155,0,0,0,youtube#video,Aug,2018-08-29 16:11:46+00:00,Wednesday
116,Data Science Dojo Alumni - Eric Ryszkiewicz,2018-08-23T00:54:58Z,323,4,4,0,youtube#video,Aug,2018-08-23 00:54:58+00:00,Thursday
117,Data Science Dojo Alumni - Alan Portugal,2018-08-21T23:56:41Z,242,2,2,0,youtube#video,Aug,2018-08-21 23:56:41+00:00,Tuesday
118,Data Science Dojo Alumni - Kevin Hassnain,2018-06-29T00:55:26Z,327,3,3,0,youtube#video,Jun,2018-06-29 00:55:26+00:00,Friday
119,Data Science Dojo Alumni - Chris Shei,2018-06-25T18:56:51Z,442,6,6,1,youtube#video,Jun,2018-06-25 18:56:51+00:00,Monday
120,Data Science Dojo Nonprofit Fellow - Jacky Sawyer,2018-06-21T18:44:12Z,672,10,10,3,youtube#video,Jun,2018-06-21 18:44:12+00:00,Thursday
121,Introduction to Data Visualization with ggplot2,2018-06-21T02:58:03Z,7244,97,97,8,youtube#video,Jun,2018-06-21 02:58:03+00:00,Thursday
122,Education Technology Case Study | Michael Hernandez | Pearson Education,2018-05-01T21:54:52Z,1129,28,28,1,youtube#video,May,2018-05-01 21:54:52+00:00,Tuesday
123,Data Science Dojo Alumni - Dr. Arindam Sen,2018-04-23T19:27:11Z,367,4,4,1,youtube#video,Apr,2018-04-23 19:27:11+00:00,Monday
124,Data Science Dojo Alumni - Mohammed Abdul-Gaffoor,2018-04-19T22:07:36Z,417,8,8,0,youtube#video,Apr,2018-04-19 22:07:36+00:00,Thursday
125,Data Science Dojo Alumni - Gemma Miranda,2018-04-18T00:52:51Z,423,7,7,0,youtube#video,Apr,2018-04-18 00:52:51+00:00,Wednesday
126,Data Science Dojo Alumni - Darth Vaughn,2018-04-13T23:28:06Z,458,6,6,1,youtube#video,Apr,2018-04-13 23:28:06+00:00,Friday
127,Data Science Dojo Alumni - Patrick Moss,2018-04-13T18:11:38Z,276,7,7,0,youtube#video,Apr,2018-04-13 18:11:38+00:00,Friday
128,Data Science Dojo Alumni - Andres de Frutos Zambrano,2018-03-30T23:16:44Z,276,3,3,0,youtube#video,Mar,2018-03-30 23:16:44+00:00,Friday
129,Data Science Dojo Alumni - Russell Roefer,2018-03-27T16:15:04Z,170,4,4,0,youtube#video,Mar,2018-03-27 16:15:04+00:00,Tuesday
130,Data Manipulation with dplyr,2018-03-16T00:55:34Z,11457,120,120,10,youtube#video,Mar,2018-03-16 00:55:34+00:00,Friday
131,Data Science Dojo Alumni - Patrick Cronin,2018-03-15T21:40:37Z,213,3,3,2,youtube#video,Mar,2018-03-15 21:40:37+00:00,Thursday
132,Data Science Dojo Alumni - Nicholas Noyer,2018-03-13T19:20:40Z,231,9,9,1,youtube#video,Mar,2018-03-13 19:20:40+00:00,Tuesday
133,Getting started with Python and R for Data Science,2018-02-27T13:56:59Z,13464,116,116,11,youtube#video,Feb,2018-02-27 13:56:59+00:00,Tuesday
134,Business Financial Case Study | Eytan Bensoussan | NorthOne,2018-02-26T22:23:12Z,1004,7,7,3,youtube#video,Feb,2018-02-26 22:23:12+00:00,Monday
135,Data Science Dojo Alumni - James Maze,2018-02-22T19:00:09Z,280,4,4,0,youtube#video,Feb,2018-02-22 19:00:09+00:00,Thursday
136,Feature Engineering | Introduction to dplyr Part 4,2018-01-27T06:37:02Z,7744,117,117,4,youtube#video,Jan,2018-01-27 06:37:02+00:00,Saturday
